"0640914","北海道","札幌市　中央区","南十四条西","HOKKAIDO","SAPPORO SHI CHUO KU","MINAMI14-JONISHI"
"0640915","北海道","札幌市　中央区","南十五条西","HOKKAIDO","SAPPORO SHI CHUO KU","MINAMI15-JONISHI"
"0640916","北海道","札幌市　中央区","南十六条西","HOKKAIDO","SAPPORO SHI CHUO KU","MINAMI16-JONISHI"
"0640917","北海道","札幌市　中央区","南十七条西","HOKKAIDO","SAPPORO SHI CHUO KU","MINAMI17-JONISHI"
"0640918","北海道","札幌市　中央区","南十八条西","HOKKAIDO","SAPPORO SHI CHUO KU","MINAMI18-JONISHI"
"0640919","北海道","札幌市　中央区","南十九条西","HOKKAIDO","SAPPORO SHI CHUO KU","MINAMI19-JONISHI"
"0640920","北海道","札幌市　中央区","南二十条西","HOKKAIDO","SAPPORO SHI CHUO KU","MINAMI20-JONISHI"
"0640921","北海道","札幌市　中央区","南二十一条西","HOKKAIDO","SAPPORO SHI CHUO KU","MINAMI21-JONISHI"
"0640922","北海道","札幌市　中央区","南二十二条西","HOKKAIDO","SAPPORO SHI CHUO KU","MINAMI22-JONISHI"
"0640923","北海道","札幌市　中央区","南二十三条西","HOKKAIDO","SAPPORO SHI CHUO KU","MINAMI23-JONISHI"
"0640924","北海道","札幌市　中央区","南二十四条西","HOKKAIDO","SAPPORO SHI CHUO KU","MINAMI24-JONISHI"
"0640925","北海道","札幌市　中央区","南二十五条西","HOKKAIDO","SAPPORO SHI CHUO KU","MINAMI25-JONISHI"
"0640926","北海道","札幌市　中央区","南二十六条西","HOKKAIDO","SAPPORO SHI CHUO KU","MINAMI26-JONISHI"
"0640927","北海道","札幌市　中央区","南二十七条西","HOKKAIDO","SAPPORO SHI CHUO KU","MINAMI27-JONISHI"
"0640928","北海道","札幌市　中央区","南二十八条西","HOKKAIDO","SAPPORO SHI CHUO KU","MINAMI28-JONISHI"
"0640929","北海道","札幌市　中央区","南二十九条西","HOKKAIDO","SAPPORO SHI CHUO KU","MINAMI29-JONISHI"
"0640930","北海道","札幌市　中央区","南三十条西（９～１１丁目）","HOKKAIDO","SAPPORO SHI CHUO KU","MINAMI30-JONISHI(9-11-CHOME)"
"0640959","北海道","札幌市　中央区","宮ケ丘","HOKKAIDO","SAPPORO SHI CHUO KU","MIYAGAOKA"
"0640958","北海道","札幌市　中央区","宮の森","HOKKAIDO","SAPPORO SHI CHUO KU","MIYANOMORI"
"0640951","北海道","札幌市　中央区","宮の森　一条","HOKKAIDO","SAPPORO SHI CHUO KU","MIYANOMORI 1-JO"
"0640952","北海道","札幌市　中央区","宮の森　二条","HOKKAIDO","SAPPORO SHI CHUO KU","MIYANOMORI 2-JO"
"0640953","北海道","札幌市　中央区","宮の森　三条","HOKKAIDO","SAPPORO SHI CHUO KU","MIYANOMORI 3-JO"
"0640954","北海道","札幌市　中央区","宮の森　四条","HOKKAIDO","SAPPORO SHI CHUO KU","MIYANOMORI 4-JO"
"0010000","北海道","札幌市　北区","以下に掲載がない場合","HOKKAIDO","SAPPORO SHI KITA KU","IKANIKEISAIGANAIBAAI"
"0028071","北海道","札幌市　北区","あいの里　一条","HOKKAIDO","SAPPORO SHI KITA KU","AINOSATO 1-JO"
"0028072","北海道","札幌市　北区","あいの里　二条","HOKKAIDO","SAPPORO SHI KITA KU","AINOSATO 2-JO"
"0028073","北海道","札幌市　北区","あいの里　三条","HOKKAIDO","SAPPORO SHI KITA KU","AINOSATO 3-JO"
"0028074","北海道","札幌市　北区","あいの里　四条","HOKKAIDO","SAPPORO SHI KITA KU","AINOSATO 4-JO"
"0028075","北海道","札幌市　北区","あいの里　五条","HOKKAIDO","SAPPORO SHI KITA KU","AINOSATO 5-JO"
"0010045","北海道","札幌市　北区","麻生町","HOKKAIDO","SAPPORO SHI KITA KU","ASABUCHO"
"0600806","北海道","札幌市　北区","北六条西","HOKKAIDO","SAPPORO SHI KITA KU","KITA6-JONISHI"
"0600807","北海道","札幌市　北区","北七条西","HOKKAIDO","SAPPORO SHI KITA KU","KITA7-JONISHI"
"0600808","北海道","札幌市　北区","北八条西","HOKKAIDO","SAPPORO SHI KITA KU","KITA8-JONISHI"
"0600809","北海道","札幌市　北区","北九条西","HOKKAIDO","SAPPORO SHI KITA KU","KITA9-JONISHI"
"0010010","北海道","札幌市　北区","北十条西（１～４丁目）","HOKKAIDO","SAPPORO SHI KITA KU","KITA10-JONISHI(1-4-CHOME)"
"0600810","北海道","札幌市　北区","北十条西（５～１１丁目）","HOKKAIDO","SAPPORO SHI KITA KU","KITA10-JONISHI(5-11-CHOME)"
"0010011","北海道","札幌市　北区","北十一条西（１～４丁目）","HOKKAIDO","SAPPORO SHI KITA KU","KITA11-JONISHI(1-4-CHOME)"
"0600811","北海道","札幌市　北区","北十一条西（５～１１丁目）","HOKKAIDO","SAPPORO SHI KITA KU","KITA11-JONISHI(5-11-CHOME)"
"0010012","北海道","札幌市　北区","北十二条西（１～４丁目）","HOKKAIDO","SAPPORO SHI KITA KU","KITA12-JONISHI(1-4-CHOME)"
"0600812","北海道","札幌市　北区","北十二条西（５～１２丁目）","HOKKAIDO","SAPPORO SHI KITA KU","KITA12-JONISHI(5-12-CHOME)"
"0010013","北海道","札幌市　北区","北十三条西（１～４丁目）","HOKKAIDO","SAPPORO SHI KITA KU","KITA13-JONISHI(1-4-CHOME)"
"0600813","北海道","札幌市　北区","北十三条西（５～１２丁目）","HOKKAIDO","SAPPORO SHI KITA KU","KITA13-JONISHI(5-12-CHOME)"
"0010014","北海道","札幌市　北区","北十四条西（１～４丁目）","HOKKAIDO","SAPPORO SHI KITA KU","KITA14-JONISHI(1-4-CHOME)"
"0600814","北海道","札幌市　北区","北十四条西（５～１３丁目）","HOKKAIDO","SAPPORO SHI KITA KU","KITA14-JONISHI(5-13-CHOME)"
"0010015","北海道","札幌市　北区","北十五条西（１～５丁目）","HOKKAIDO","SAPPORO SHI KITA KU","KITA15-JONISHI(1-5-CHOME)"
"0600815","北海道","札幌市　北区","北十五条西（６～１３丁目）","HOKKAIDO","SAPPORO SHI KITA KU","KITA15-JONISHI(6-13-CHOME)"
"0010016","北海道","札幌市　北区","北十六条西（１～６丁目）","HOKKAIDO","SAPPORO SHI KITA KU","KITA16-JONISHI(1-6-CHOME)"
"0600816","北海道","札幌市　北区","北十六条西（７～１３丁目）","HOKKAIDO","SAPPORO SHI KITA KU","KITA16-JONISHI(7-13-CHOME)"
"0010017","北海道","札幌市　北区","北十七条西（１～６丁目）","HOKKAIDO","SAPPORO SHI KITA KU","KITA17-JONISHI(1-6-CHOME)"
"0600817","北海道","札幌市　北区","北十七条西（７～１３丁目）","HOKKAIDO","SAPPORO SHI KITA KU","KITA17-JONISHI(7-13-CHOME)"
"0010018","北海道","札幌市　北区","北十八条西（１～７丁目）","HOKKAIDO","SAPPORO SHI KITA KU","KITA18-JONISHI(1-7-CHOME)"
"0600818","北海道","札幌市　北区","北十八条西（８～１３丁目）","HOKKAIDO","SAPPORO SHI KITA KU","KITA18-JONISHI(8-13-CHOME)"
"0010019","北海道","札幌市　北区","北十九条西（２～７丁目）","HOKKAIDO","SAPPORO SHI KITA KU","KITA19-JONISHI(2-7-CHOME)"
"0600819","北海道","札幌市　北区","北十九条西（８～１３丁目）","HOKKAIDO","SAPPORO SHI KITA KU","KITA19-JONISHI(8-13-CHOME)"
"0010020","北海道","札幌市　北区","北二十条西（２～１０丁目）","HOKKAIDO","SAPPORO SHI KITA KU","KITA20-JONISHI(2-10-CHOME)"
"0600820","北海道","札幌市　北区","北二十条西（１１～１３丁目）","HOKKAIDO","SAPPORO SHI KITA KU","KITA20-JONISHI(11-13-CHOME)"
"0010021","北海道","札幌市　北区","北二十一条西","HOKKAIDO","SAPPORO SHI KITA KU","KITA21-JONISHI"
"0010022","北海道","札幌市　北区","北二十二条西","HOKKAIDO","SAPPORO SHI KITA KU","KITA22-JONISHI"
"0010023","北海道","札幌市　北区","北二十三条西","HOKKAIDO","SAPPORO SHI KITA KU","KITA23-JONISHI"
"0010024","北海道","札幌市　北区","北二十四条西","HOKKAIDO","SAPPORO SHI KITA KU","KITA24-JONISHI"
"0010025","北海道","札幌市　北区","北二十五条西","HOKKAIDO","SAPPORO SHI KITA KU","KITA25-JONISHI"
"0010026","北海道","札幌市　北区","北二十六条西","HOKKAIDO","SAPPORO SHI KITA KU","KITA26-JONISHI"
"0010027","北海道","札幌市　北区","北二十七条西","HOKKAIDO","SAPPORO SHI KITA KU","KITA27-JONISHI"
"0010028","北海道","札幌市　北区","北二十八条西","HOKKAIDO","SAPPORO SHI KITA KU","KITA28-JONISHI"
"0010029","北海道","札幌市　北区","北二十九条西","HOKKAIDO","SAPPORO SHI KITA KU","KITA29-JONISHI"
"0010030","北海道","札幌市　北区","北三十条西","HOKKAIDO","SAPPORO SHI KITA KU","KITA30-JONISHI"
"0010031","北海道","札幌市　北区","北三十一条西","HOKKAIDO","SAPPORO SHI KITA KU","KITA31-JONISHI"
"0010032","北海道","札幌市　北区","北三十二条西","HOKKAIDO","SAPPORO SHI KITA KU","KITA32-JONISHI"
"0010033","北海道","札幌市　北区","北三十三条西","HOKKAIDO","SAPPORO SHI KITA KU","KITA33-JONISHI"
"0010034","北海道","札幌市　北区","北三十四条西","HOKKAIDO","SAPPORO SHI KITA KU","KITA34-JONISHI"
"0010035","北海道","札幌市　北区","北三十五条西","HOKKAIDO","SAPPORO SHI KITA KU","KITA35-JONISHI"
"0010036","北海道","札幌市　北区","北三十六条西","HOKKAIDO","SAPPORO SHI KITA KU","KITA36-JONISHI"
"0010037","北海道","札幌市　北区","北三十七条西","HOKKAIDO","SAPPORO SHI KITA KU","KITA37-JONISHI"
"0010038","北海道","札幌市　北区","北三十八条西","HOKKAIDO","SAPPORO SHI KITA KU","KITA38-JONISHI"
"0010039","北海道","札幌市　北区","北三十九条西","HOKKAIDO","SAPPORO SHI KITA KU","KITA39-JONISHI"
"0010040","北海道","札幌市　北区","北四十条西","HOKKAIDO","SAPPORO SHI KITA KU","KITA40-JONISHI"
"0028021","北海道","札幌市　北区","篠路　一条","HOKKAIDO","SAPPORO SHI KITA KU","SHINORO 1-JO"
"0028022","北海道","札幌市　北区","篠路　二条","HOKKAIDO","SAPPORO SHI KITA KU","SHINORO 2-JO"
"0028023","北海道","札幌市　北区","篠路　三条","HOKKAIDO","SAPPORO SHI KITA KU","SHINORO 3-JO"
"0028024","北海道","札幌市　北区","篠路　四条","HOKKAIDO","SAPPORO SHI KITA KU","SHINORO 4-JO"
"0028025","北海道","札幌市　北区","篠路　五条","HOKKAIDO","SAPPORO SHI KITA KU","SHINORO 5-JO"
"0028026","北海道","札幌市　北区","篠路　六条","HOKKAIDO","SAPPORO SHI KITA KU","SHINORO 6-JO"
"0028027","北海道","札幌市　北区","篠路　七条","HOKKAIDO","SAPPORO SHI KITA KU","SHINORO 7-JO"
"0028028","北海道","札幌市　北区","篠路　八条","HOKKAIDO","SAPPORO SHI KITA KU","SHINORO 8-JO"
"0028029","北海道","札幌市　北区","篠路　九条","HOKKAIDO","SAPPORO SHI KITA KU","SHINORO 9-JO"
"0028030","北海道","札幌市　北区","篠路　十条","HOKKAIDO","SAPPORO SHI KITA KU","SHINORO 10-JO"
"0028052","北海道","札幌市　北区","篠路町　上篠路","HOKKAIDO","SAPPORO SHI KITA KU","SHINOROCHO KAMISHINORO"
"0028053","北海道","札幌市　北区","篠路町　篠路","HOKKAIDO","SAPPORO SHI KITA KU","SHINOROCHO SHINORO"
"0028051","北海道","札幌市　北区","篠路町　太平","HOKKAIDO","SAPPORO SHI KITA KU","SHINOROCHO TAIHEI"
"0028054","北海道","札幌市　北区","篠路町　拓北","HOKKAIDO","SAPPORO SHI KITA KU","SHINOROCHO TAKUHOKU"
"0028055","北海道","札幌市　北区","篠路町　福移","HOKKAIDO","SAPPORO SHI KITA KU","SHINOROCHO FUKUI"
"0010930","北海道","札幌市　北区","新川","HOKKAIDO","SAPPORO SHI KITA KU","SHINKAWA"
"0010921","北海道","札幌市　北区","新川　一条","HOKKAIDO","SAPPORO SHI KITA KU","SHINKAWA 1-JO"
"0010922","北海道","札幌市　北区","新川　二条","HOKKAIDO","SAPPORO SHI KITA KU","SHINKAWA 2-JO"
"0010923","北海道","札幌市　北区","新川　三条","HOKKAIDO","SAPPORO SHI KITA KU","SHINKAWA 3-JO"
"0010924","北海道","札幌市　北区","新川　四条","HOKKAIDO","SAPPORO SHI KITA KU","SHINKAWA 4-JO"
"0010925","北海道","札幌市　北区","新川　五条","HOKKAIDO","SAPPORO SHI KITA KU","SHINKAWA 5-JO"
"0010926","北海道","札幌市　北区","新川　六条","HOKKAIDO","SAPPORO SHI KITA KU","SHINKAWA 6-JO"
"0010927","北海道","札幌市　北区","新川　七条","HOKKAIDO","SAPPORO SHI KITA KU","SHINKAWA 7-JO"
"0010928","北海道","札幌市　北区","新川　八条","HOKKAIDO","SAPPORO SHI KITA KU","SHINKAWA 8-JO"
"0010931","北海道","札幌市　北区","新川西　一条","HOKKAIDO","SAPPORO SHI KITA KU","SHINKAWANISHI 1-JO"
"0010932","北海道","札幌市　北区","新川西　二条","HOKKAIDO","SAPPORO SHI KITA KU","SHINKAWANISHI 2-JO"
"0010933","北海道","札幌市　北区","新川西　三条","HOKKAIDO","SAPPORO SHI KITA KU","SHINKAWANISHI 3-JO"
"0010934","北海道","札幌市　北区","新川西　四条","HOKKAIDO","SAPPORO SHI KITA KU","SHINKAWANISHI 4-JO"
"0010935","北海道","札幌市　北区","新川西　五条","HOKKAIDO","SAPPORO SHI KITA KU","SHINKAWANISHI 5-JO"
"0010901","北海道","札幌市　北区","新琴似　一条","HOKKAIDO","SAPPORO SHI KITA KU","SHINKOTONI 1-JO"
"0010902","北海道","札幌市　北区","新琴似　二条","HOKKAIDO","SAPPORO SHI KITA KU","SHINKOTONI 2-JO"
"0010903","北海道","札幌市　北区","新琴似　三条","HOKKAIDO","SAPPORO SHI KITA KU","SHINKOTONI 3-JO"
"0010904","北海道","札幌市　北区","新琴似　四条","HOKKAIDO","SAPPORO SHI KITA KU","SHINKOTONI 4-JO"
"0010905","北海道","札幌市　北区","新琴似　五条","HOKKAIDO","SAPPORO SHI KITA KU","SHINKOTONI 5-JO"
"0010906","北海道","札幌市　北区","新琴似　六条","HOKKAIDO","SAPPORO SHI KITA KU","SHINKOTONI 6-JO"
"0010907","北海道","札幌市　北区","新琴似　七条","HOKKAIDO","SAPPORO SHI KITA KU","SHINKOTONI 7-JO"
"0010908","北海道","札幌市　北区","新琴似　八条","HOKKAIDO","SAPPORO SHI KITA KU","SHINKOTONI 8-JO"
"0010909","北海道","札幌市　北区","新琴似　九条","HOKKAIDO","SAPPORO SHI KITA KU","SHINKOTONI 9-JO"
"0010910","北海道","札幌市　北区","新琴似　十条","HOKKAIDO","SAPPORO SHI KITA KU","SHINKOTONI 10-JO"
"0010911","北海道","札幌市　北区","新琴似　十一条","HOKKAIDO","SAPPORO SHI KITA KU","SHINKOTONI 11-JO"
"0010912","北海道","札幌市　北区","新琴似　十二条","HOKKAIDO","SAPPORO SHI KITA KU","SHINKOTONI 12-JO"
"0010915","北海道","札幌市　北区","新琴似町","HOKKAIDO","SAPPORO SHI KITA KU","SHINKOTONICHO"
"0028001","北海道","札幌市　北区","太平　一条","HOKKAIDO","SAPPORO SHI KITA KU","TAIHEI 1-JO"
"0028002","北海道","札幌市　北区","太平　二条","HOKKAIDO","SAPPORO SHI KITA KU","TAIHEI 2-JO"
"0028003","北海道","札幌市　北区","太平　三条","HOKKAIDO","SAPPORO SHI KITA KU","TAIHEI 3-JO"
"0028004","北海道","札幌市　北区","太平　四条","HOKKAIDO","SAPPORO SHI KITA KU","TAIHEI 4-JO"
"0028005","北海道","札幌市　北区","太平　五条","HOKKAIDO","SAPPORO SHI KITA KU","TAIHEI 5-JO"
"0028006","北海道","札幌市　北区","太平　六条","HOKKAIDO","SAPPORO SHI KITA KU","TAIHEI 6-JO"
"0028007","北海道","札幌市　北区","太平　七条","HOKKAIDO","SAPPORO SHI KITA KU","TAIHEI 7-JO"
"0028008","北海道","札幌市　北区","太平　八条","HOKKAIDO","SAPPORO SHI KITA KU","TAIHEI 8-JO"
"0028009","北海道","札幌市　北区","太平　九条","HOKKAIDO","SAPPORO SHI KITA KU","TAIHEI 9-JO"
"0028010","北海道","札幌市　北区","太平　十条","HOKKAIDO","SAPPORO SHI KITA KU","TAIHEI 10-JO"
"0028011","北海道","札幌市　北区","太平　十一条","HOKKAIDO","SAPPORO SHI KITA KU","TAIHEI 11-JO"
"0028012","北海道","札幌市　北区","太平　十二条","HOKKAIDO","SAPPORO SHI KITA KU","TAIHEI 12-JO"
"0028061","北海道","札幌市　北区","拓北　一条","HOKKAIDO","SAPPORO SHI KITA KU","TAKUHOKU 1-JO"
"0028062","北海道","札幌市　北区","拓北　二条","HOKKAIDO","SAPPORO SHI KITA KU","TAKUHOKU 2-JO"
"0028063","北海道","札幌市　北区","拓北　三条","HOKKAIDO","SAPPORO SHI KITA KU","TAKUHOKU 3-JO"
"0028064","北海道","札幌市　北区","拓北　四条","HOKKAIDO","SAPPORO SHI KITA KU","TAKUHOKU 4-JO"
"0028065","北海道","札幌市　北区","拓北　五条","HOKKAIDO","SAPPORO SHI KITA KU","TAKUHOKU 5-JO"
"0028066","北海道","札幌市　北区","拓北　六条","HOKKAIDO","SAPPORO SHI KITA KU","TAKUHOKU 6-JO"
"0028067","北海道","札幌市　北区","拓北　七条","HOKKAIDO","SAPPORO SHI KITA KU","TAKUHOKU 7-JO"
"0028068","北海道","札幌市　北区","拓北　八条","HOKKAIDO","SAPPORO SHI KITA KU","TAKUHOKU 8-JO"
"0020851","北海道","札幌市　北区","屯田　一条","HOKKAIDO","SAPPORO SHI KITA KU","TONDEN 1-JO"
"0020852","北海道","札幌市　北区","屯田　二条","HOKKAIDO","SAPPORO SHI KITA KU","TONDEN 2-JO"
"0020853","北海道","札幌市　北区","屯田　三条","HOKKAIDO","SAPPORO SHI KITA KU","TONDEN 3-JO"
"0020854","北海道","札幌市　北区","屯田　四条","HOKKAIDO","SAPPORO SHI KITA KU","TONDEN 4-JO"
"0020855","北海道","札幌市　北区","屯田　五条","HOKKAIDO","SAPPORO SHI KITA KU","TONDEN 5-JO"
"0020856","北海道","札幌市　北区","屯田　六条","HOKKAIDO","SAPPORO SHI KITA KU","TONDEN 6-JO"
"0020857","北海道","札幌市　北区","屯田　七条","HOKKAIDO","SAPPORO SHI KITA KU","TONDEN 7-JO"
"0020858","北海道","札幌市　北区","屯田　八条","HOKKAIDO","SAPPORO SHI KITA KU","TONDEN 8-JO"
"0020859","北海道","札幌市　北区","屯田　九条","HOKKAIDO","SAPPORO SHI KITA KU","TONDEN 9-JO"
"0020860","北海道","札幌市　北区","屯田　十条","HOKKAIDO","SAPPORO SHI KITA KU","TONDEN 10-JO"
